2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Language Used Most Often at Work","   English","","1760","910","855","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Language Used Most Often at Work","   French","","10","10","0","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Language Used Most Often at Work","   Non-official language","","10","0","10","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Language Used Most Often at Work","   English and French","","0","0","0","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Language Used Most Often at Work","   English and non-official language","","0","0","0","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Language Used Most Often at Work","   French and non-official language","","0","0","0","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Language Used Most Often at Work","   English, French and non-official language","","0","0","0","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Place of Work Status","Employed labour force 15 years and over","32","1535","820","720","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Place of Work Status","   Worked at home","","65","40","25","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Place of Work Status","   Worked outside Canada","","0","0","0","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Place of Work Status","   No fixed workplace address","","105","90","10","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Place of Work Status","   Worked at usual place","","1365","685","680","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Mode of Transportation to Work","Total -All modes","33","1470","775","695","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Mode of Transportation to Work","   Car, truck, van, as driver","","680","425","255","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Mode of Transportation to Work","   Car, truck, van, as passenger","","210","100","110","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Mode of Transportation to Work","   Public transit","","10","10","10","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Mode of Transportation to Work","   Walked or bicycled","","515","225","295","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Mode of Transportation to Work","   Other method","","55","30","25","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Unpaid Work"," Persons reporting hours of unpaid work","34","1900","915","980","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Unpaid Work"," Persons reporting hours of unpaid housework","35","1840","870","965","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Unpaid Work"," Persons reporting hours looking after children, without pay","36","990","415","570","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Unpaid Work"," Persons reporting hours of unpaid care or assistance to seniors","37","360","155","205","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Labour Force Indicators"," Participation rate","38","79.4","84.1","75.1","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Labour Force Indicators"," Employment rate","39","74.6","78.8","70.2","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Labour Force Indicators"," Unemployment rate","40","6.7","6.3","7.1","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Industry","Total - Experienced labour force","41","1630","865","760","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Industry","   Agriculture and other resource-based industries","","95","65","30","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Industry","   Manufacturing and construction industries","","150","135","15","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Industry","   Wholesale and retail trade","","165","95","65","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Industry","   Finance and real estate","","75","40","35","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Industry","   Health and education","","380","110","270","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Industry","   Business services","","275","180","100","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Industry","   Other services","","490","240","250","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Occupation","Total - Experienced labour force","41","1630","865","760","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Occupation","   Management occupations","","260","160","105","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Occupation","   Business, finance and administration occupations","","290","60","225","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Occupation","   Natural and applied sciences and related occupations","","105","80","25","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Occupation","   Health occupations","","90","15","75","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Occupation","   Social science, education, government service and religion","","190","70","125","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Occupation","   Art, culture, recreation and sport","","35","10","25","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Occupation","   Sales and service occupations","","330","145","185","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Occupation","   Trades, transport and equipment operators and related occupations","","285","285","10","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Occupation","   Occupations unique to primary industry","","35","35","0","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Occupation","   Occupations unique to processing, manufacturing and utilities","","10","10","0","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Family Characteristics","Total number of families","","730","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Family Characteristics","   Number of married-couple families","","330","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Family Characteristics","   Average number of persons in married-couple families","","3.5","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Family Characteristics","   Number of common-law couple families","11","225","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Family Characteristics","   Average number of persons in common-law-couple families","11","3.1","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Family Characteristics","   Number of lone-parent families","12","175","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Family Characteristics","   Average number of persons in lone-parent families","12","2.6","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Family Characteristics","   Number of female lone-parent families","12","130","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Family Characteristics","   Average number of persons in female lone-parent families","12","2.7","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Family Characteristics","   Number of male lone-parent families","12","40","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Family Characteristics","   Average number of persons in male lone-parent families","12","2.8","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","71680","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","84096","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Family Characteristics","   Median family income, 2000 ($) - Lone-parent families","","31680","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Household Characteristics","Total - All private households","","1015","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Household Characteristics","   Households containing a couple (married or common-law) with children","13","330","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Household Characteristics","   Households containing a couple (married or common-law) without children","14","200","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Household Characteristics","   One-person households","","260","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Household Characteristics","   Other household types","15","225","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Household Characteristics","Median household income, 2000 ($) - All households","","64794","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","35200","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","77722","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Household Characteristics","Number of rented dwellings","55","670","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","769","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Household Characteristics","Number of owner-occupied dwellings","56","345","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","1025","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","1015","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","345","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","675","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","920","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","90","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","137590","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Health Status","Self-rated health, 2005","62","","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Health Status","   Low 95% confidence interval","","","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Health Status","   High 95% confidence interval","","","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Health Status","Adult obesity, 2005","63","","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Health Status","   Low 95% confidence interval","","","","","",
"6107017","Northwest Territories","INUVIK REGION","INUVIK","Town","Health Status","   High 95% confidence interval","","","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Population and Dwelling Counts","Population in 2001","1","632","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Population and Dwelling Counts"," Population in 1996","2","727","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","-13.1","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Population and Dwelling Counts"," Total private dwellings","","261","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Population and Dwelling Counts"," Population density per square kilometre","","77.5","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Population and Dwelling Counts"," Land area (square km)","","8.15","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Age Characteristics of the Population","Total - All persons","3","630","335","295","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Age Characteristics of the Population","   Age 0-4","","35","20","20","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Age Characteristics of the Population","   Age 5-14","","140","75","65","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Age Characteristics of the Population","   Age 15-19","","65","35","30","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Age Characteristics of the Population","   Age 20-24","","40","25","15","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Age Characteristics of the Population","   Age 25-44","","185","100","85","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Age Characteristics of the Population","   Age 45-54","","50","30","20","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Age Characteristics of the Population","   Age 55-64","","55","30","30","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Age Characteristics of the Population","   Age 65-74","","35","15","15","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Age Characteristics of the Population","   Age 75-84","","15","5","10","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Age Characteristics of the Population","   Age 85 and over","","5","0","5","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Age Characteristics of the Population"," Median age of the population","","29.7","29.8","29.5","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Age Characteristics of the Population"," % of the population ages 15 and over","","73","73.1","70","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Common-law Status","Total - Population 15 years and over","4","460","245","215","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Common-law Status","   Not in a common-law relationship","","370","200","165","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Common-law Status","   In a common-law relationship","","90","45","45","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Legal Marital Status","Total - Population 15 years and over","5","460","245","215","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Legal Marital Status","   Single","6","270","160","115","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Legal Marital Status","   Married","7","105","55","55","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Legal Marital Status","   Separated","8","15","5","10","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Legal Marital Status","   Divorced","9","20","10","5","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Legal Marital Status","   Widowed","10","45","15","30","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Language(s) First Learned and Still Understood","Total - All persons","19","625","330","295","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Language(s) First Learned and Still Understood","   English only","","525","285","245","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Language(s) First Learned and Still Understood","   French only","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Language(s) First Learned and Still Understood","   Both English and French","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Language(s) First Learned and Still Understood","   Other languages","20","100","45","55","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Mobility Status - Place of Residence 1 Year Ago","Total population 1 year and over","21","620","330","290","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Mobility Status - Place of Residence 1 Year Ago","   Lived at the same address 1 year ago","","490","260","230","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Mobility Status - Place of Residence 1 Year Ago","   Lived within the same province/territory 1 year ago, but changed address","","110","55","50","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Mobility Status - Place of Residence 1 Year Ago","   Lived in a different province/territory or country 1 year ago","","20","10","10","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Mobility Status - Place of Residence 5 Years Ago","Total population 5 years and over","22","590","315","270","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Mobility Status - Place of Residence 5 Years Ago","   Lived at the same address 5 years ago","","350","195","155","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Mobility Status - Place of Residence 5 Years Ago","   Lived within the same province/territory 5 years ago, but changed address","","200","105","100","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Mobility Status - Place of Residence 5 Years Ago","   Lived in a different province/territory or country 5 years ago","","30","15","20","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Immigration Characteristics","Total - All persons","","625","330","295","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Immigration Characteristics","   Canadian-born population","23","610","325","285","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Immigration Characteristics","   Foreign-born population","24","15","10","10","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Immigration Characteristics","      Immigrated before 1991","","15","0","10","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Immigration Characteristics","      Immigrated between 1991 and 2001","25","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Immigration Characteristics","   Non-permanent residents","26","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Aboriginal Population","Total - All persons","","625","335","295","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Aboriginal Population","   Aboriginal identity population","27","575","300","275","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Aboriginal Population","   Non-Aboriginal population","","55","30","25","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Visible Minority Status","Total population by visible minority groups","","630","330","295","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Visible Minority Status","   Visible minority population","31","10","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Visible Minority Status","      Chinese","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Visible Minority Status","      South Asian","","0","10","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Visible Minority Status","      Black","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Visible Minority Status","      Filipino","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Visible Minority Status","      Latin American","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Visible Minority Status","      Southeast Asian","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Visible Minority Status","      Arab","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Visible Minority Status","      West Asian","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Visible Minority Status","      Korean","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Visible Minority Status","      Japanese","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Visible Minority Status","      Visible minority, n.i.e","28","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Visible Minority Status","      Multiple visible minorities","29","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Visible Minority Status","   All others","30","620","330","290","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Religion","Total - Religion","","625","330","295","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Religion","   Catholic","57","60","35","30","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Religion","   Protestant","","540","275","255","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Religion","   Christian Orthodox","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Religion","   Christian, n.i.e.","58","10","0","10","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Religion","   Muslim","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Religion","   Jewish","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Religion","   Buddhist","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Religion","   Hindu","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Religion","   Sikh","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Religion","   Eastern religions","59","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Religion","   Other religions","60","10","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Religion","   No religious affiliation","61","20","20","10","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","School Attendance","Total population 15 years and over attending school full time","","85","50","35","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","School Attendance","   Age group 15-19 attending full time","50","50","30","25","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","School Attendance","   Age group 20-24 attending full time","","15","10","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","School Attendance","Total population 15 years and over attending school part time","","20","15","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","School Attendance","   Age group 15-19 attending part time","50","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","School Attendance","   Age group 20-24 attending part time","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","Total population aged 20-34","","120","65","50","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","   % of the population aged 20-34 with less than a high school graduation certificate","","45.8","61.5","30","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary","46","20.8","23.1","30","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","   % of the population aged 20-34 with a trades certificate or diploma","","16.7","15.4","20","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","   % of the population aged 20-34 with a college certificate or diploma","47","8.3","0","20","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","   % of the population aged 20-34 with a university certificate, diploma or degree","","8.3","15.4","20","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","Total population aged 35-44","","100","50","50","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","   % of the population aged 35-44 with less than a high school graduation certificate","","35","40","30","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary","46","25","30","20","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","   % of the population aged 35-44 with a trades certificate or diploma","","25","20","30","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","   % of the population aged 35-44 with a college certificate or diploma","47","15","0","20","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","   % of the population aged 35-44 with a university certificate, diploma or degree","","10","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","Total population aged 45-64","","110","55","50","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","   % of the population aged 45-64 with less than a high school graduation certificate","","45.5","45.5","40","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary","46","13.6","18.2","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","   % of the population aged 45-64 with a trades certificate or diploma","","31.8","45.5","20","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","   % of the population aged 45-64 with a college certificate or diploma","47","9.1","18.2","20","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Highest Level of Schooling","   % of the population aged 45-64 with a university certificate, diploma or degree","","9.1","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Earnings in 2000"," All persons with earnings (counts)","48","305","170","135","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Earnings in 2000"," Average earnings (all persons with earnings ($))","","20341","20173","20554","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Earnings in 2000"," Worked full year, full time (counts)","49","90","40","50","R",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Earnings in 2000"," Average earnings (worked full year, full time ($))","","43259","47829","39674","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Income in 2000","Persons 15 years of age and over with income","53","425","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Income in 2000","Median total income of persons 15 years of age and over ($)","54","13024","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Income in 2000","Composition of total income (100%)","62","100","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Income in 2000","   Earnings - % of income","","74","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Income in 2000","   Government transfers - % of income","","22.4","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Income in 2000","   Other money - % of income","","3.2","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Language Used Most Often at Work","Total - Population 15 years and over who worked since 2000","44","300","165","135","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Language Used Most Often at Work","   English","","300","165","135","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Language Used Most Often at Work","   French","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Language Used Most Often at Work","   Non-official language","","10","0","10","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Language Used Most Often at Work","   English and French","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Language Used Most Often at Work","   English and non-official language","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Language Used Most Often at Work","   French and non-official language","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Language Used Most Often at Work","   English, French and non-official language","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Place of Work Status","Employed labour force 15 years and over","32","190","100","90","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Place of Work Status","   Worked at home","","0","0","10","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Place of Work Status","   Worked outside Canada","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Place of Work Status","   No fixed workplace address","","35","35","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Place of Work Status","   Worked at usual place","","150","60","85","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Mode of Transportation to Work","Total -All modes","33","185","95","85","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Mode of Transportation to Work","   Car, truck, van, as driver","","35","25","10","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Mode of Transportation to Work","   Car, truck, van, as passenger","","30","20","10","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Mode of Transportation to Work","   Public transit","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Mode of Transportation to Work","   Walked or bicycled","","100","40","60","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Mode of Transportation to Work","   Other method","","15","15","0","",
