2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Immigration Characteristics","      Immigrated before 1991","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Immigration Characteristics","      Immigrated between 1991 and 2001","25","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Immigration Characteristics","   Non-permanent residents","26","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Aboriginal Population","Total - All persons","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Aboriginal Population","   Aboriginal identity population","27","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Aboriginal Population","   Non-Aboriginal population","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Visible Minority Status","Total population by visible minority groups","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Visible Minority Status","   Visible minority population","31","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Visible Minority Status","      Chinese","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Visible Minority Status","      South Asian","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Visible Minority Status","      Black","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Visible Minority Status","      Filipino","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Visible Minority Status","      Latin American","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Visible Minority Status","      Southeast Asian","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Visible Minority Status","      Arab","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Visible Minority Status","      West Asian","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Visible Minority Status","      Korean","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Visible Minority Status","      Japanese","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Visible Minority Status","      Visible minority, n.i.e","28","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Visible Minority Status","      Multiple visible minorities","29","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Visible Minority Status","   All others","30","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Religion","Total - Religion","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Religion","   Catholic","57","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Religion","   Protestant","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Religion","   Christian Orthodox","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Religion","   Christian, n.i.e.","58","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Religion","   Muslim","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Religion","   Jewish","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Religion","   Buddhist","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Religion","   Hindu","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Religion","   Sikh","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Religion","   Eastern religions","59","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Religion","   Other religions","60","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Religion","   No religious affiliation","61","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","School Attendance","Total population 15 years and over attending school full time","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","School Attendance","   Age group 15-19 attending full time","50","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","School Attendance","   Age group 20-24 attending full time","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","School Attendance","Total population 15 years and over attending school part time","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","School Attendance","   Age group 15-19 attending part time","50","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","School Attendance","   Age group 20-24 attending part time","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","Total population aged 20-34","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","   % of the population aged 20-34 with less than a high school graduation certificate","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary","46","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","   % of the population aged 20-34 with a trades certificate or diploma","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","   % of the population aged 20-34 with a college certificate or diploma","47","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","   % of the population aged 20-34 with a university certificate, diploma or degree","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","Total population aged 35-44","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","   % of the population aged 35-44 with less than a high school graduation certificate","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary","46","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","   % of the population aged 35-44 with a trades certificate or diploma","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","   % of the population aged 35-44 with a college certificate or diploma","47","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","   % of the population aged 35-44 with a university certificate, diploma or degree","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","Total population aged 45-64","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","   % of the population aged 45-64 with less than a high school graduation certificate","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary","46","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","   % of the population aged 45-64 with a trades certificate or diploma","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","   % of the population aged 45-64 with a college certificate or diploma","47","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Highest Level of Schooling","   % of the population aged 45-64 with a university certificate, diploma or degree","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Earnings in 2000"," All persons with earnings (counts)","48","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Earnings in 2000"," Average earnings (all persons with earnings ($))","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Earnings in 2000"," Worked full year, full time (counts)","49","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Earnings in 2000"," Average earnings (worked full year, full time ($))","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Income in 2000","Persons 15 years of age and over with income","53","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Income in 2000","Median total income of persons 15 years of age and over ($)","54","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Income in 2000","Composition of total income (100%)","62","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Income in 2000","   Earnings - % of income","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Income in 2000","   Government transfers - % of income","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Income in 2000","   Other money - % of income","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Language Used Most Often at Work","Total - Population 15 years and over who worked since 2000","44","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Language Used Most Often at Work","   English","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Language Used Most Often at Work","   French","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Language Used Most Often at Work","   Non-official language","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Language Used Most Often at Work","   English and French","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Language Used Most Often at Work","   English and non-official language","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Language Used Most Often at Work","   French and non-official language","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Language Used Most Often at Work","   English, French and non-official language","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Place of Work Status","Employed labour force 15 years and over","32","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Place of Work Status","   Worked at home","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Place of Work Status","   Worked outside Canada","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Place of Work Status","   No fixed workplace address","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Place of Work Status","   Worked at usual place","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Mode of Transportation to Work","Total -All modes","33","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Mode of Transportation to Work","   Car, truck, van, as driver","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Mode of Transportation to Work","   Car, truck, van, as passenger","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Mode of Transportation to Work","   Public transit","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Mode of Transportation to Work","   Walked or bicycled","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Mode of Transportation to Work","   Other method","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Unpaid Work"," Persons reporting hours of unpaid work","34","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Unpaid Work"," Persons reporting hours of unpaid housework","35","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Unpaid Work"," Persons reporting hours looking after children, without pay","36","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Unpaid Work"," Persons reporting hours of unpaid care or assistance to seniors","37","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Labour Force Indicators"," Participation rate","38","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Labour Force Indicators"," Employment rate","39","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Labour Force Indicators"," Unemployment rate","40","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Industry","Total - Experienced labour force","41","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Industry","   Agriculture and other resource-based industries","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Industry","   Manufacturing and construction industries","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Industry","   Wholesale and retail trade","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Industry","   Finance and real estate","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Industry","   Health and education","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Industry","   Business services","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Industry","   Other services","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Occupation","Total - Experienced labour force","41","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Occupation","   Management occupations","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Occupation","   Business, finance and administration occupations","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Occupation","   Natural and applied sciences and related occupations","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Occupation","   Health occupations","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Occupation","   Social science, education, government service and religion","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Occupation","   Art, culture, recreation and sport","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Occupation","   Sales and service occupations","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Occupation","   Trades, transport and equipment operators and related occupations","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Occupation","   Occupations unique to primary industry","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Occupation","   Occupations unique to processing, manufacturing and utilities","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Family Characteristics","Total number of families","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Family Characteristics","   Number of married-couple families","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Family Characteristics","   Average number of persons in married-couple families","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Family Characteristics","   Number of common-law couple families","11","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Family Characteristics","   Average number of persons in common-law-couple families","11","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Family Characteristics","   Number of lone-parent families","12","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Family Characteristics","   Average number of persons in lone-parent families","12","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Family Characteristics","   Number of female lone-parent families","12","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Family Characteristics","   Average number of persons in female lone-parent families","12","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Family Characteristics","   Number of male lone-parent families","12","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Family Characteristics","   Average number of persons in male lone-parent families","12","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Family Characteristics","   Median family income, 2000 ($) - Lone-parent families","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Household Characteristics","Total - All private households","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Household Characteristics","   Households containing a couple (married or common-law) with children","13","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Household Characteristics","   Households containing a couple (married or common-law) without children","14","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Household Characteristics","   One-person households","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Household Characteristics","   Other household types","15","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Household Characteristics","Median household income, 2000 ($) - All households","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Household Characteristics","Number of rented dwellings","55","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Household Characteristics","Number of owner-occupied dwellings","56","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","","","","X",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Health Status","Self-rated health, 2005","62","","","","",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Health Status","   Low 95% confidence interval","","","","","",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Health Status","   High 95% confidence interval","","","","","",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Health Status","Adult obesity, 2005","63","","","","",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Health Status","   Low 95% confidence interval","","","","","",
"6001052","Yukon Territory","YUKON","KENO HILL","Settlement","Health Status","   High 95% confidence interval","","","","","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Population and Dwelling Counts","Population in 2001","1","315","","","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Population and Dwelling Counts"," Population in 1996","2","322","","","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","-2.2","","","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Population and Dwelling Counts"," Total private dwellings","","144","","","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Population and Dwelling Counts"," Population density per square kilometre","","1.5","","","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Population and Dwelling Counts"," Land area (square km)","","209.06","","","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Age Characteristics of the Population","Total - All persons","3","315","165","150","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Age Characteristics of the Population","   Age 0-4","","10","5","5","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Age Characteristics of the Population","   Age 5-14","","55","25","30","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Age Characteristics of the Population","   Age 15-19","","40","20","20","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Age Characteristics of the Population","   Age 20-24","","20","10","10","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Age Characteristics of the Population","   Age 25-44","","100","45","55","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Age Characteristics of the Population","   Age 45-54","","55","35","20","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Age Characteristics of the Population","   Age 55-64","","25","20","10","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Age Characteristics of the Population","   Age 65-74","","5","5","5","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Age Characteristics of the Population","   Age 75-84","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Age Characteristics of the Population","   Age 85 and over","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Age Characteristics of the Population"," Median age of the population","","35.9","40.3","31.5","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Age Characteristics of the Population"," % of the population ages 15 and over","","79.4","78.8","76.7","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Common-law Status","Total - Population 15 years and over","4","245","135","115","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Common-law Status","   Not in a common-law relationship","","205","110","95","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Common-law Status","   In a common-law relationship","","45","20","25","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Legal Marital Status","Total - Population 15 years and over","5","245","135","115","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Legal Marital Status","   Single","6","110","55","50","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Legal Marital Status","   Married","7","100","50","50","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Legal Marital Status","   Separated","8","5","5","5","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Legal Marital Status","   Divorced","9","30","20","10","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Legal Marital Status","   Widowed","10","5","5","5","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Language(s) First Learned and Still Understood","Total - All persons","19","315","165","145","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Language(s) First Learned and Still Understood","   English only","","270","140","125","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Language(s) First Learned and Still Understood","   French only","","15","10","10","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Language(s) First Learned and Still Understood","   Both English and French","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Language(s) First Learned and Still Understood","   Other languages","20","35","20","15","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Mobility Status - Place of Residence 1 Year Ago","Total population 1 year and over","21","315","165","150","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Mobility Status - Place of Residence 1 Year Ago","   Lived at the same address 1 year ago","","270","140","125","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Mobility Status - Place of Residence 1 Year Ago","   Lived within the same province/territory 1 year ago, but changed address","","30","15","15","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Mobility Status - Place of Residence 1 Year Ago","   Lived in a different province/territory or country 1 year ago","","20","10","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Mobility Status - Place of Residence 5 Years Ago","Total population 5 years and over","22","305","160","140","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Mobility Status - Place of Residence 5 Years Ago","   Lived at the same address 5 years ago","","195","105","90","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Mobility Status - Place of Residence 5 Years Ago","   Lived within the same province/territory 5 years ago, but changed address","","80","40","35","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Mobility Status - Place of Residence 5 Years Ago","   Lived in a different province/territory or country 5 years ago","","25","15","10","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Immigration Characteristics","Total - All persons","","315","170","145","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Immigration Characteristics","   Canadian-born population","23","285","155","135","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Immigration Characteristics","   Foreign-born population","24","30","15","15","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Immigration Characteristics","      Immigrated before 1991","","20","10","10","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Immigration Characteristics","      Immigrated between 1991 and 2001","25","10","0","10","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Immigration Characteristics","   Non-permanent residents","26","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Aboriginal Population","Total - All persons","","315","165","150","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Aboriginal Population","   Aboriginal identity population","27","90","45","45","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Aboriginal Population","   Non-Aboriginal population","","225","125","100","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Visible Minority Status","Total population by visible minority groups","","315","165","150","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Visible Minority Status","   Visible minority population","31","10","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Visible Minority Status","      Chinese","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Visible Minority Status","      South Asian","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Visible Minority Status","      Black","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Visible Minority Status","      Filipino","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Visible Minority Status","      Latin American","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Visible Minority Status","      Southeast Asian","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Visible Minority Status","      Arab","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Visible Minority Status","      West Asian","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Visible Minority Status","      Korean","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Visible Minority Status","      Japanese","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Visible Minority Status","      Visible minority, n.i.e","28","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Visible Minority Status","      Multiple visible minorities","29","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Visible Minority Status","   All others","30","310","165","150","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Religion","Total - Religion","","315","165","150","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Religion","   Catholic","57","50","30","20","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Religion","   Protestant","","70","35","40","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Religion","   Christian Orthodox","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Religion","   Christian, n.i.e.","58","20","15","10","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Religion","   Muslim","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Religion","   Jewish","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Religion","   Buddhist","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Religion","   Hindu","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Religion","   Sikh","","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Religion","   Eastern religions","59","0","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Religion","   Other religions","60","10","0","0","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","Religion","   No religious affiliation","61","165","85","80","",
"6001055","Yukon Territory","YUKON","IBEX VALLEY","Hamlet","School Attendance","Total population 15 years and over attending school full time","","40","20","20","",
