2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"1212011","Nova Scotia","PICTOU COUNTY","PICTOU, SUBD. C","Subdivision of County Municipality","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","475","","","",
"1212011","Nova Scotia","PICTOU COUNTY","PICTOU, SUBD. C","Subdivision of County Municipality","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","3070","","","",
"1212011","Nova Scotia","PICTOU COUNTY","PICTOU, SUBD. C","Subdivision of County Municipality","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","405","","","",
"1212011","Nova Scotia","PICTOU COUNTY","PICTOU, SUBD. C","Subdivision of County Municipality","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","78353","","","",
"1212011","Nova Scotia","PICTOU COUNTY","PICTOU, SUBD. C","Subdivision of County Municipality","Health Status","Self-rated health, 2005","62","","","","",
"1212011","Nova Scotia","PICTOU COUNTY","PICTOU, SUBD. C","Subdivision of County Municipality","Health Status","   Low 95% confidence interval","","","","","",
"1212011","Nova Scotia","PICTOU COUNTY","PICTOU, SUBD. C","Subdivision of County Municipality","Health Status","   High 95% confidence interval","","","","","",
"1212011","Nova Scotia","PICTOU COUNTY","PICTOU, SUBD. C","Subdivision of County Municipality","Health Status","Adult obesity, 2005","63","","","","",
"1212011","Nova Scotia","PICTOU COUNTY","PICTOU, SUBD. C","Subdivision of County Municipality","Health Status","   Low 95% confidence interval","","","","","",
"1212011","Nova Scotia","PICTOU COUNTY","PICTOU, SUBD. C","Subdivision of County Municipality","Health Status","   High 95% confidence interval","","","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Population and Dwelling Counts","Population in 2001","1","9432","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Population and Dwelling Counts"," Population in 1996","2","9812","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","-3.9","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Population and Dwelling Counts"," Total private dwellings","","4221","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Population and Dwelling Counts"," Population density per square kilometre","","950.2","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Population and Dwelling Counts"," Land area (square km)","","9.93","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Age Characteristics of the Population","Total - All persons","3","9430","4280","5155","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Age Characteristics of the Population","   Age 0-4","","455","235","220","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Age Characteristics of the Population","   Age 5-14","","1085","520","565","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Age Characteristics of the Population","   Age 15-19","","655","310","340","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Age Characteristics of the Population","   Age 20-24","","595","285","310","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Age Characteristics of the Population","   Age 25-44","","2385","1120","1265","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Age Characteristics of the Population","   Age 45-54","","1450","690","765","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Age Characteristics of the Population","   Age 55-64","","920","460","465","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Age Characteristics of the Population","   Age 65-74","","815","340","475","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Age Characteristics of the Population","   Age 75-84","","735","250","490","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Age Characteristics of the Population","   Age 85 and over","","345","85","260","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Age Characteristics of the Population"," Median age of the population","","42","40.4","43.4","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Age Characteristics of the Population"," % of the population ages 15 and over","","83.7","82.4","84.8","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Common-law Status","Total - Population 15 years and over","4","7895","3525","4370","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Common-law Status","   Not in a common-law relationship","","7365","3260","4105","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Common-law Status","   In a common-law relationship","","525","265","265","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Legal Marital Status","Total - Population 15 years and over","5","7890","3525","4370","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Legal Marital Status","   Single","6","2460","1225","1240","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Legal Marital Status","   Married","7","3560","1785","1775","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Legal Marital Status","   Separated","8","320","130","185","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Legal Marital Status","   Divorced","9","680","265","415","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Legal Marital Status","   Widowed","10","880","120","755","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Language(s) First Learned and Still Understood","Total - All persons","19","9130","4180","4950","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Language(s) First Learned and Still Understood","   English only","","8905","4075","4835","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Language(s) First Learned and Still Understood","   French only","","65","35","25","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Language(s) First Learned and Still Understood","   Both English and French","","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Language(s) First Learned and Still Understood","   Other languages","20","155","60","95","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Mobility Status - Place of Residence 1 Year Ago","Total population 1 year and over","21","9045","4145","4900","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Mobility Status - Place of Residence 1 Year Ago","   Lived at the same address 1 year ago","","7600","3490","4110","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Mobility Status - Place of Residence 1 Year Ago","   Lived within the same province/territory 1 year ago, but changed address","","1250","580","670","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Mobility Status - Place of Residence 1 Year Ago","   Lived in a different province/territory or country 1 year ago","","195","75","115","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Mobility Status - Place of Residence 5 Years Ago","Total population 5 years and over","22","8685","3980","4705","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Mobility Status - Place of Residence 5 Years Ago","   Lived at the same address 5 years ago","","5420","2505","2910","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Mobility Status - Place of Residence 5 Years Ago","   Lived within the same province/territory 5 years ago, but changed address","","2805","1255","1545","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Mobility Status - Place of Residence 5 Years Ago","   Lived in a different province/territory or country 5 years ago","","470","215","250","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Immigration Characteristics","Total - All persons","","9130","4175","4950","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Immigration Characteristics","   Canadian-born population","23","8730","3965","4760","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Immigration Characteristics","   Foreign-born population","24","360","185","180","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Immigration Characteristics","      Immigrated before 1991","","330","165","165","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Immigration Characteristics","      Immigrated between 1991 and 2001","25","35","20","20","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Immigration Characteristics","   Non-permanent residents","26","35","25","10","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Aboriginal Population","Total - All persons","","9125","4180","4950","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Aboriginal Population","   Aboriginal identity population","27","90","35","50","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Aboriginal Population","   Non-Aboriginal population","","9040","4145","4900","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Visible Minority Status","Total population by visible minority groups","","9130","4180","4950","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Visible Minority Status","   Visible minority population","31","480","230","255","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Visible Minority Status","      Chinese","","30","20","10","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Visible Minority Status","      South Asian","","10","0","10","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Visible Minority Status","      Black","","375","175","200","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Visible Minority Status","      Filipino","","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Visible Minority Status","      Latin American","","20","15","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Visible Minority Status","      Southeast Asian","","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Visible Minority Status","      Arab","","35","20","15","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Visible Minority Status","      West Asian","","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Visible Minority Status","      Korean","","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Visible Minority Status","      Japanese","","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Visible Minority Status","      Visible minority, n.i.e","28","0","0","10","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Visible Minority Status","      Multiple visible minorities","29","10","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Visible Minority Status","   All others","30","8645","3950","4695","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Religion","Total - Religion","","9130","4180","4950","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Religion","   Catholic","57","3305","1490","1815","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Religion","   Protestant","","4735","2070","2670","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Religion","   Christian Orthodox","","20","10","10","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Religion","   Christian, n.i.e.","58","170","95","75","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Religion","   Muslim","","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Religion","   Jewish","","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Religion","   Buddhist","","10","10","10","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Religion","   Hindu","","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Religion","   Sikh","","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Religion","   Eastern religions","59","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Religion","   Other religions","60","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Religion","   No religious affiliation","61","890","515","375","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","School Attendance","Total population 15 years and over attending school full time","","780","335","445","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","School Attendance","   Age group 15-19 attending full time","50","550","260","295","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","School Attendance","   Age group 20-24 attending full time","","180","55","120","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","School Attendance","Total population 15 years and over attending school part time","","160","45","115","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","School Attendance","   Age group 15-19 attending part time","50","10","10","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","School Attendance","   Age group 20-24 attending part time","","15","0","10","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","Total population aged 20-34","","1575","685","885","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","   % of the population aged 20-34 with less than a high school graduation certificate","","15.6","19.7","11.9","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary","46","30.8","27.7","33.3","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","   % of the population aged 20-34 with a trades certificate or diploma","","9.8","17.5","4","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","   % of the population aged 20-34 with a college certificate or diploma","47","21.6","18.2","24.3","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","   % of the population aged 20-34 with a university certificate, diploma or degree","","22.5","16.8","27.1","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","Total population aged 35-44","","1395","640","755","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","   % of the population aged 35-44 with less than a high school graduation certificate","","22.6","29.7","17.2","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary","46","16.8","17.2","16.6","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","   % of the population aged 35-44 with a trades certificate or diploma","","15.4","16.4","13.9","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","   % of the population aged 35-44 with a college certificate or diploma","47","20.1","11.7","26.5","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","   % of the population aged 35-44 with a university certificate, diploma or degree","","25.4","25","25.2","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","Total population aged 45-64","","2335","1190","1145","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","   % of the population aged 45-64 with less than a high school graduation certificate","","32.8","28.2","38","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary","46","20.8","19.3","22.3","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","   % of the population aged 45-64 with a trades certificate or diploma","","15.6","20.2","10.5","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","   % of the population aged 45-64 with a college certificate or diploma","47","13.3","11.3","15.7","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Highest Level of Schooling","   % of the population aged 45-64 with a university certificate, diploma or degree","","17.3","21","13.5","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Earnings in 2000"," All persons with earnings (counts)","48","4415","2225","2185","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Earnings in 2000"," Average earnings (all persons with earnings ($))","","31110","41132","20907","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Earnings in 2000"," Worked full year, full time (counts)","49","2370","1415","960","R",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Earnings in 2000"," Average earnings (worked full year, full time ($))","","43901","53270","30119","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Income in 2000","Persons 15 years of age and over with income","53","7145","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Income in 2000","Median total income of persons 15 years of age and over ($)","54","18461","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Income in 2000","Composition of total income (100%)","62","100","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Income in 2000","   Earnings - % of income","","72.1","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Income in 2000","   Government transfers - % of income","","16.7","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Income in 2000","   Other money - % of income","","11.3","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Language Used Most Often at Work","Total - Population 15 years and over who worked since 2000","44","4545","2315","2230","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Language Used Most Often at Work","   English","","4525","2315","2210","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Language Used Most Often at Work","   French","","10","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Language Used Most Often at Work","   Non-official language","","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Language Used Most Often at Work","   English and French","","10","0","10","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Language Used Most Often at Work","   English and non-official language","","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Language Used Most Often at Work","   French and non-official language","","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Language Used Most Often at Work","   English, French and non-official language","","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Place of Work Status","Employed labour force 15 years and over","32","3755","1890","1870","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Place of Work Status","   Worked at home","","165","60","105","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Place of Work Status","   Worked outside Canada","","25","25","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Place of Work Status","   No fixed workplace address","","235","190","45","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Place of Work Status","   Worked at usual place","","3330","1610","1720","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Mode of Transportation to Work","Total -All modes","33","3560","1805","1760","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Mode of Transportation to Work","   Car, truck, van, as driver","","2700","1400","1300","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Mode of Transportation to Work","   Car, truck, van, as passenger","","345","150","190","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Mode of Transportation to Work","   Public transit","","0","0","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Mode of Transportation to Work","   Walked or bicycled","","465","220","245","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Mode of Transportation to Work","   Other method","","55","35","20","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Unpaid Work"," Persons reporting hours of unpaid work","34","6745","2975","3765","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Unpaid Work"," Persons reporting hours of unpaid housework","35","6615","2885","3730","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Unpaid Work"," Persons reporting hours looking after children, without pay","36","2355","945","1410","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Unpaid Work"," Persons reporting hours of unpaid care or assistance to seniors","37","1425","565","860","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Labour Force Indicators"," Participation rate","38","57.1","64.8","50.8","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Labour Force Indicators"," Employment rate","39","49.2","54.8","44.6","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Labour Force Indicators"," Unemployment rate","40","13.9","15.7","12","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Industry","Total - Experienced labour force","41","4190","2165","2020","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Industry","   Agriculture and other resource-based industries","","75","70","0","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Industry","   Manufacturing and construction industries","","875","730","145","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Industry","   Wholesale and retail trade","","1005","480","525","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Industry","   Finance and real estate","","240","125","115","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Industry","   Health and education","","790","195","595","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Industry","   Business services","","440","225","210","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Industry","   Other services","","765","340","430","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Occupation","Total - Experienced labour force","41","4185","2165","2020","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Occupation","   Management occupations","","575","380","195","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Occupation","   Business, finance and administration occupations","","745","240","510","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Occupation","   Natural and applied sciences and related occupations","","195","170","20","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Occupation","   Health occupations","","310","90","225","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Occupation","   Social science, education, government service and religion","","360","120","235","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Occupation","   Art, culture, recreation and sport","","115","35","80","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Occupation","   Sales and service occupations","","1090","420","665","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Occupation","   Trades, transport and equipment operators and related occupations","","470","450","20","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Occupation","   Occupations unique to primary industry","","75","60","10","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Occupation","   Occupations unique to processing, manufacturing and utilities","","255","190","65","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Family Characteristics","Total number of families","","2585","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Family Characteristics","   Number of married-couple families","","1775","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Family Characteristics","   Average number of persons in married-couple families","","3","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Family Characteristics","   Number of common-law couple families","11","255","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Family Characteristics","   Average number of persons in common-law-couple families","11","2.5","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Family Characteristics","   Number of lone-parent families","12","560","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Family Characteristics","   Average number of persons in lone-parent families","12","2.5","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Family Characteristics","   Number of female lone-parent families","12","460","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Family Characteristics","   Average number of persons in female lone-parent families","12","2.5","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Family Characteristics","   Number of male lone-parent families","12","95","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Family Characteristics","   Average number of persons in male lone-parent families","12","2.5","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","46595","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","56221","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Family Characteristics","   Median family income, 2000 ($) - Lone-parent families","","21008","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Household Characteristics","Total - All private households","","3995","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Household Characteristics","   Households containing a couple (married or common-law) with children","13","880","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Household Characteristics","   Households containing a couple (married or common-law) without children","14","1105","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Household Characteristics","   One-person households","","1320","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Household Characteristics","   Other household types","15","685","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Household Characteristics","Median household income, 2000 ($) - All households","","34149","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","16281","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","47875","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Household Characteristics","Number of rented dwellings","55","1490","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","524","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Household Characteristics","Number of owner-occupied dwellings","56","2505","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","621","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","3995","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","2510","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","1490","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","3755","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","235","","","",
