2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","36992","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","42624","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Family Characteristics","   Median family income, 2000 ($) - Lone-parent families","","20416","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Household Characteristics","Total - All private households","","120","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Household Characteristics","   Households containing a couple (married or common-law) with children","13","75","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Household Characteristics","   Households containing a couple (married or common-law) without children","14","0","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Household Characteristics","   One-person households","","10","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Household Characteristics","   Other household types","15","40","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Household Characteristics","Median household income, 2000 ($) - All households","","47488","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","0","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","48256","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Household Characteristics","Number of rented dwellings","55","80","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","248","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Household Characteristics","Number of owner-occupied dwellings","56","35","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","680","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","115","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","35","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","80","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","80","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","40","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","142967","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Health Status","Self-rated health, 2005","62","","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Health Status","   Low 95% confidence interval","","","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Health Status","   High 95% confidence interval","","","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Health Status","Adult obesity, 2005","63","","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Health Status","   Low 95% confidence interval","","","","","",
"6208047","Nunavut","KITIKMEOT REGION","KUGAARUK","Hamlet","Health Status","   High 95% confidence interval","","","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Population and Dwelling Counts","Population in 2001","1","1212","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Population and Dwelling Counts"," Population in 1996","2","1201","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","0.9","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Population and Dwelling Counts"," Total private dwellings","","392","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Population and Dwelling Counts"," Population density per square kilometre","","2.2","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Population and Dwelling Counts"," Land area (square km)","","549.61","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Age Characteristics of the Population","Total - All persons","3","1210","625","590","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Age Characteristics of the Population","   Age 0-4","","130","75","55","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Age Characteristics of the Population","   Age 5-14","","295","150","140","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Age Characteristics of the Population","   Age 15-19","","125","60","65","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Age Characteristics of the Population","   Age 20-24","","80","35","45","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Age Characteristics of the Population","   Age 25-44","","365","180","180","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Age Characteristics of the Population","   Age 45-54","","105","55","55","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Age Characteristics of the Population","   Age 55-64","","65","35","30","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Age Characteristics of the Population","   Age 65-74","","35","20","15","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Age Characteristics of the Population","   Age 75-84","","10","10","5","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Age Characteristics of the Population","   Age 85 and over","","5","5","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Age Characteristics of the Population"," Median age of the population","","23.6","23.6","23.6","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Age Characteristics of the Population"," % of the population ages 15 and over","","65.3","63.2","66.7","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Common-law Status","Total - Population 15 years and over","4","790","400","390","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Common-law Status","   Not in a common-law relationship","","610","305","305","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Common-law Status","   In a common-law relationship","","180","90","90","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Legal Marital Status","Total - Population 15 years and over","5","795","400","395","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Legal Marital Status","   Single","6","500","255","245","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Legal Marital Status","   Married","7","220","110","105","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Legal Marital Status","   Separated","8","15","10","10","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Legal Marital Status","   Divorced","9","10","0","10","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Legal Marital Status","   Widowed","10","40","20","20","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Language(s) First Learned and Still Understood","Total - All persons","19","1210","625","590","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Language(s) First Learned and Still Understood","   English only","","820","420","405","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Language(s) First Learned and Still Understood","   French only","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Language(s) First Learned and Still Understood","   Both English and French","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Language(s) First Learned and Still Understood","   Other languages","20","390","205","185","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Mobility Status - Place of Residence 1 Year Ago","Total population 1 year and over","21","1190","610","580","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Mobility Status - Place of Residence 1 Year Ago","   Lived at the same address 1 year ago","","930","490","445","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Mobility Status - Place of Residence 1 Year Ago","   Lived within the same province/territory 1 year ago, but changed address","","210","100","105","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Mobility Status - Place of Residence 1 Year Ago","   Lived in a different province/territory or country 1 year ago","","45","20","25","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Mobility Status - Place of Residence 5 Years Ago","Total population 5 years and over","22","1080","545","535","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Mobility Status - Place of Residence 5 Years Ago","   Lived at the same address 5 years ago","","405","205","195","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Mobility Status - Place of Residence 5 Years Ago","   Lived within the same province/territory 5 years ago, but changed address","","565","285","280","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Mobility Status - Place of Residence 5 Years Ago","   Lived in a different province/territory or country 5 years ago","","110","50","60","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Immigration Characteristics","Total - All persons","","1215","625","590","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Immigration Characteristics","   Canadian-born population","23","1195","615","580","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Immigration Characteristics","   Foreign-born population","24","15","10","10","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Immigration Characteristics","      Immigrated before 1991","","10","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Immigration Characteristics","      Immigrated between 1991 and 2001","25","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Immigration Characteristics","   Non-permanent residents","26","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Aboriginal Population","Total - All persons","","1210","625","585","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Aboriginal Population","   Aboriginal identity population","27","1120","570","550","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Aboriginal Population","   Non-Aboriginal population","","90","55","35","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Visible Minority Status","Total population by visible minority groups","","1215","625","590","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Visible Minority Status","   Visible minority population","31","10","10","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Visible Minority Status","      Chinese","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Visible Minority Status","      South Asian","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Visible Minority Status","      Black","","10","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Visible Minority Status","      Filipino","","0","0","10","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Visible Minority Status","      Latin American","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Visible Minority Status","      Southeast Asian","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Visible Minority Status","      Arab","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Visible Minority Status","      West Asian","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Visible Minority Status","      Korean","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Visible Minority Status","      Japanese","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Visible Minority Status","      Visible minority, n.i.e","28","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Visible Minority Status","      Multiple visible minorities","29","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Visible Minority Status","   All others","30","1210","620","585","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Religion","Total - Religion","","1215","620","590","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Religion","   Catholic","57","125","55","70","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Religion","   Protestant","","1040","550","495","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Religion","   Christian Orthodox","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Religion","   Christian, n.i.e.","58","15","10","15","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Religion","   Muslim","","0","10","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Religion","   Jewish","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Religion","   Buddhist","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Religion","   Hindu","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Religion","   Sikh","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Religion","   Eastern religions","59","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Religion","   Other religions","60","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Religion","   No religious affiliation","61","25","15","10","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","School Attendance","Total population 15 years and over attending school full time","","150","70","80","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","School Attendance","   Age group 15-19 attending full time","50","85","45","35","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","School Attendance","   Age group 20-24 attending full time","","20","15","10","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","School Attendance","Total population 15 years and over attending school part time","","35","15","20","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","School Attendance","   Age group 15-19 attending part time","50","0","10","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","School Attendance","   Age group 20-24 attending part time","","10","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","Total population aged 20-34","","260","125","140","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","   % of the population aged 20-34 with less than a high school graduation certificate","","42.3","44","39.3","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary","46","25","16","25","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","   % of the population aged 20-34 with a trades certificate or diploma","","7.7","8","7.1","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","   % of the population aged 20-34 with a college certificate or diploma","47","19.2","20","21.4","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","   % of the population aged 20-34 with a university certificate, diploma or degree","","5.8","8","7.1","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","Total population aged 35-44","","180","90","90","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","   % of the population aged 35-44 with less than a high school graduation certificate","","36.1","38.9","33.3","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary","46","19.4","22.2","22.2","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","   % of the population aged 35-44 with a trades certificate or diploma","","13.9","11.1","16.7","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","   % of the population aged 35-44 with a college certificate or diploma","47","22.2","22.2","22.2","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","   % of the population aged 35-44 with a university certificate, diploma or degree","","5.6","11.1","11.1","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","Total population aged 45-64","","170","90","85","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","   % of the population aged 45-64 with less than a high school graduation certificate","","47.1","38.9","52.9","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary","46","11.8","11.1","17.6","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","   % of the population aged 45-64 with a trades certificate or diploma","","11.8","22.2","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","   % of the population aged 45-64 with a college certificate or diploma","47","17.6","16.7","17.6","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Highest Level of Schooling","   % of the population aged 45-64 with a university certificate, diploma or degree","","11.8","16.7","11.8","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Earnings in 2000"," All persons with earnings (counts)","48","560","305","255","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Earnings in 2000"," Average earnings (all persons with earnings ($))","","25502","30784","19138","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Earnings in 2000"," Worked full year, full time (counts)","49","220","145","75","R",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Earnings in 2000"," Average earnings (worked full year, full time ($))","","48576","52903","40325","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Income in 2000","Persons 15 years of age and over with income","53","725","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Income in 2000","Median total income of persons 15 years of age and over ($)","54","15624","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Income in 2000","Composition of total income (100%)","62","100","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Income in 2000","   Earnings - % of income","","80.3","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Income in 2000","   Government transfers - % of income","","14.6","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Income in 2000","   Other money - % of income","","5.1","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Language Used Most Often at Work","Total - Population 15 years and over who worked since 2000","44","585","315","270","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Language Used Most Often at Work","   English","","545","300","240","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Language Used Most Often at Work","   French","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Language Used Most Often at Work","   Non-official language","","40","15","25","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Language Used Most Often at Work","   English and French","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Language Used Most Often at Work","   English and non-official language","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Language Used Most Often at Work","   French and non-official language","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Language Used Most Often at Work","   English, French and non-official language","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Place of Work Status","Employed labour force 15 years and over","32","395","210","175","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Place of Work Status","   Worked at home","","25","15","10","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Place of Work Status","   Worked outside Canada","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Place of Work Status","   No fixed workplace address","","75","65","15","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Place of Work Status","   Worked at usual place","","295","140","155","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Mode of Transportation to Work","Total -All modes","33","370","205","170","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Mode of Transportation to Work","   Car, truck, van, as driver","","40","35","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Mode of Transportation to Work","   Car, truck, van, as passenger","","10","10","10","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Mode of Transportation to Work","   Public transit","","0","0","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Mode of Transportation to Work","   Walked or bicycled","","230","100","125","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Mode of Transportation to Work","   Other method","","85","60","30","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Unpaid Work"," Persons reporting hours of unpaid work","34","755","370","385","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Unpaid Work"," Persons reporting hours of unpaid housework","35","735","350","380","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Unpaid Work"," Persons reporting hours looking after children, without pay","36","590","265","325","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Unpaid Work"," Persons reporting hours of unpaid care or assistance to seniors","37","455","210","240","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Labour Force Indicators"," Participation rate","38","63.9","70.9","58.2","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Labour Force Indicators"," Employment rate","39","50","54.4","45.6","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Labour Force Indicators"," Unemployment rate","40","22.8","23.2","21.7","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Industry","Total - Experienced labour force","41","480","260","215","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Industry","   Agriculture and other resource-based industries","","85","75","10","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Industry","   Manufacturing and construction industries","","30","25","10","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Industry","   Wholesale and retail trade","","60","25","30","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Industry","   Finance and real estate","","15","15","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Industry","   Health and education","","110","20","85","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Industry","   Business services","","45","30","15","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Industry","   Other services","","135","80","60","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Occupation","Total - Experienced labour force","41","485","260","220","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Occupation","   Management occupations","","40","30","10","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Occupation","   Business, finance and administration occupations","","60","10","50","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Occupation","   Natural and applied sciences and related occupations","","20","20","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Occupation","   Health occupations","","10","0","10","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Occupation","   Social science, education, government service and religion","","70","20","50","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Occupation","   Art, culture, recreation and sport","","15","0","10","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Occupation","   Sales and service occupations","","140","65","75","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Occupation","   Trades, transport and equipment operators and related occupations","","90","85","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Occupation","   Occupations unique to primary industry","","20","15","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Occupation","   Occupations unique to processing, manufacturing and utilities","","20","10","0","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Selected Family Characteristics","Total number of families","","315","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Selected Family Characteristics","   Number of married-couple families","","110","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Selected Family Characteristics","   Average number of persons in married-couple families","","4","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Selected Family Characteristics","   Number of common-law couple families","11","90","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Selected Family Characteristics","   Average number of persons in common-law-couple families","11","3.9","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Selected Family Characteristics","   Number of lone-parent families","12","115","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Selected Family Characteristics","   Average number of persons in lone-parent families","12","2.7","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Selected Family Characteristics","   Number of female lone-parent families","12","80","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Selected Family Characteristics","   Average number of persons in female lone-parent families","12","2.8","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Selected Family Characteristics","   Number of male lone-parent families","12","30","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Selected Family Characteristics","   Average number of persons in male lone-parent families","12","2.3","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","32896","","","",
"6208059","Nunavut","KITIKMEOT REGION","KUGLUKTUK","Hamlet","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","45120","","","",
